segment_id,dep_bin,bin_n,bin_median_min,bin_mean_min,seg_median_min,seg_mean_min,pred_smooth_min
HT_120->HT_141,600,6,2.0,2.0,2.0,2.0,2.0
HT_120->HT_141,720,6,2.0,2.0,2.0,2.0,2.0
HT_120->HT_141,840,6,2.0,2.0,2.0,2.0,2.0
HT_120->HT_141,960,6,2.0,2.0,2.0,2.0,2.0
HT_120->HT_141,1080,6,2.0,2.0,2.0,2.0,2.0
HT_120->HT_141,1200,5,2.0,2.0,2.0,2.0,2.0
HT_120->HT_240,360,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,480,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,600,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,720,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,840,10,2.0,1.6,2.0,1.5679012345679013,2.0
HT_120->HT_240,960,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,1080,11,2.0,1.5454545454545454,2.0,1.5679012345679013,2.0
HT_120->HT_240,1200,3,2.0,2.0,2.0,1.5679012345679013,2.0
HT_122->HT_051,360,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,480,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,600,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,720,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,840,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,960,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_051,1080,3,2.0,2.0,2.0,2.0,2.0
HT_122->HT_213,360,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,480,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,600,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,720,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,840,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,960,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,1080,6,3.0,3.0,3.0,3.0,3.0
HT_122->HT_213,1200,6,3.0,3.0,3.0,3.0,3.0
HT_123->HT_074,360,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,480,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,600,4,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,720,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,840,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,960,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_074,1080,5,2.0,2.0,2.0,2.0,2.0
HT_123->HT_163,360,7,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,480,7,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,600,8,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,720,7,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,840,8,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,960,7,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,1080,8,3.0,3.0,3.0,3.0,3.0
HT_123->HT_163,1200,7,3.0,3.0,3.0,3.0,3.0
HT_124->HT_001,360,5,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,480,7,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,600,8,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,720,7,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,840,8,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,960,7,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,1080,8,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,1200,7,2.0,2.0,2.0,2.0,2.0
HT_124->HT_001,1320,3,2.0,2.0,2.0,2.0,2.0
HT_124->HT_046,360,3,3.0,3.0,3.0,3.0,3.0
HT_124->HT_046,720,3,3.0,3.0,3.0,3.0,3.0
HT_124->HT_046,960,3,3.0,3.0,3.0,3.0,3.0
HT_124->HT_058,360,4,1.0,1.0,1.0,1.0,1.0
HT_124->HT_058,480,4,1.0,1.0,1.0,1.0,1.0
HT_124->HT_058,720,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_058,840,4,1.0,1.0,1.0,1.0,1.0
HT_124->HT_058,960,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_058,1080,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_093,480,3,5.0,5.0,5.0,5.0,5.0
HT_124->HT_093,840,3,5.0,5.0,5.0,5.0,5.0
HT_124->HT_093,1080,3,5.0,5.0,5.0,5.0,5.0
HT_124->HT_157,360,4,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,480,4,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,600,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,720,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,840,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,960,3,1.0,1.0,1.0,1.0,1.0
HT_124->HT_157,1080,4,1.0,1.0,1.0,1.0,1.0
HT_125->HT_049,360,9,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,480,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,600,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,720,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,840,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,960,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,1080,10,5.0,5.0,5.0,5.0,5.0
HT_125->HT_049,1200,4,5.0,5.0,5.0,5.0,5.0
HT_125->HT_073,360,12,4.0,4.416666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,480,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,600,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,720,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,840,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,960,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,1080,15,4.0,4.466666666666667,4.0,4.4818181818181815,4.0
HT_125->HT_073,1200,7,5.0,4.714285714285714,4.0,4.4818181818181815,4.875
HT_125->HT_075,360,14,3.0,2.5714285714285716,3.0,2.610169491525424,3.0
HT_125->HT_075,480,16,3.0,2.625,3.0,2.610169491525424,3.0
HT_125->HT_075,600,15,3.0,2.6,3.0,2.610169491525424,3.0
HT_125->HT_075,720,16,3.0,2.625,3.0,2.610169491525424,3.0
HT_125->HT_075,840,16,3.0,2.625,3.0,2.610169491525424,3.0
HT_125->HT_075,960,15,3.0,2.6,3.0,2.610169491525424,3.0
HT_125->HT_075,1080,16,3.0,2.625,3.0,2.610169491525424,3.0
HT_125->HT_075,1200,9,3.0,2.5555555555555554,3.0,2.610169491525424,3.0
HT_125->HT_102,360,5,1.0,1.4,2.0,1.6,1.1666666666666667
HT_125->HT_102,480,4,2.0,2.0,2.0,1.6,2.0
HT_125->HT_102,600,5,1.0,1.4,2.0,1.6,1.1666666666666667
HT_125->HT_102,720,5,1.0,1.0,2.0,1.6,1.1666666666666667
HT_125->HT_102,840,5,1.0,1.4,2.0,1.6,1.1666666666666667
HT_125->HT_102,960,5,2.0,2.0,2.0,1.6,2.0
HT_125->HT_102,1080,4,2.0,2.0,2.0,1.6,2.0
HT_125->HT_120,360,5,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,480,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,600,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,720,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,840,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,960,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,1080,6,2.0,2.0,2.0,2.0,2.0
HT_125->HT_120,1200,5,2.0,2.0,2.0,2.0,2.0
HT_125->HT_147,360,10,3.0,2.6,3.0,2.8823529411764706,3.0
HT_125->HT_147,480,11,3.0,2.727272727272727,3.0,2.8823529411764706,3.0
HT_125->HT_147,600,11,3.0,2.909090909090909,3.0,2.8823529411764706,3.0
HT_125->HT_147,720,10,3.0,3.0,3.0,2.8823529411764706,3.0
HT_125->HT_147,840,11,3.0,3.0,3.0,2.8823529411764706,3.0
HT_125->HT_147,960,10,3.0,3.0,3.0,2.8823529411764706,3.0
HT_125->HT_147,1080,12,3.0,2.9166666666666665,3.0,2.8823529411764706,3.0
HT_125->HT_147,1200,7,3.0,3.0,3.0,2.8823529411764706,3.0
HT_126->HT_269,360,5,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,480,5,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,600,5,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,720,4,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,840,5,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,960,5,2.0,2.0,2.0,2.0,2.0
HT_126->HT_269,1080,5,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,360,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,480,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,600,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,720,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,840,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,960,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_100,1080,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,360,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,480,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,600,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,720,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,840,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,960,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,1080,3,2.0,2.0,2.0,2.0,2.0
HT_127->HT_205,1200,3,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,360,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,480,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,600,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,720,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,840,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,960,6,2.0,2.0,2.0,2.0,2.0
HT_128->HT_134,1080,6,2.0,2.0,2.0,2.0,2.0
HT_129->HT_047,360,11,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,480,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,600,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,720,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,840,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,960,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_047,1080,12,5.0,5.0,5.0,5.0,5.0
HT_129->HT_100,360,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,480,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,600,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,720,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,840,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,960,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,1080,3,2.0,2.0,2.0,2.0,2.0
HT_129->HT_100,1200,3,2.0,2.0,2.0,2.0,2.0
HT_130->HT_245,360,11,3.0,2.727272727272727,3.0,2.75,3.0
HT_130->HT_245,480,10,3.0,2.8,3.0,2.75,3.0
HT_130->HT_245,600,10,3.0,2.8,3.0,2.75,3.0
HT_130->HT_245,720,11,3.0,2.727272727272727,3.0,2.75,3.0
HT_130->HT_245,840,10,3.0,2.8,3.0,2.75,3.0
HT_130->HT_245,960,11,3.0,2.727272727272727,3.0,2.75,3.0
HT_130->HT_245,1080,10,3.0,2.8,3.0,2.75,3.0
HT_131->HT_156,360,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,480,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,600,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,720,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,840,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,960,3,3.0,3.0,3.0,3.0,3.0
HT_131->HT_156,1080,3,3.0,3.0,3.0,3.0,3.0
HT_132->HT_128,360,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,480,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,600,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,720,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,840,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,960,6,2.0,2.0,2.0,2.0,2.0
HT_132->HT_128,1080,6,2.0,2.0,2.0,2.0,2.0
HT_133->HT_009,360,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,480,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,600,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,720,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,840,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,960,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_009,1080,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,360,6,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,480,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,600,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,720,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,840,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,960,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,1080,10,1.0,1.0,1.0,1.0,1.0
HT_133->HT_041,1200,7,1.0,1.0,1.0,1.0,1.0
HT_134->HT_008,360,4,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,480,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,600,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,720,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,840,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,960,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,1080,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_008,1200,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,360,4,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,480,5,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,600,5,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,720,5,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,840,5,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,960,4,2.0,2.0,2.0,2.0,2.0
HT_134->HT_152,1080,5,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,360,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,480,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,600,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,720,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,840,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,960,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_158,1080,6,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,360,9,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,480,9,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,600,10,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,720,9,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,840,10,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,960,10,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,1080,9,2.0,2.0,2.0,2.0,2.0
HT_134->HT_188,1200,5,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,360,8,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,480,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,600,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,720,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,840,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,960,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,1080,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_050,1200,6,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,360,7,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,480,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,600,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,720,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,840,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,960,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,1080,11,2.0,2.0,2.0,2.0,2.0
HT_135->HT_246,1200,7,2.0,2.0,2.0,2.0,2.0
HT_136->HT_166,360,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,480,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,600,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,720,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,840,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,960,4,1.0,1.0,1.0,1.0,1.0
HT_136->HT_166,1080,3,1.0,1.0,1.0,1.0,1.0
HT_137->HT_072,360,4,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,480,5,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,600,5,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,720,5,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,840,5,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,960,4,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,1080,5,4.0,4.0,4.0,4.0,4.0
HT_137->HT_072,1200,4,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,240,4,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,360,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,480,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,600,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,720,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,840,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,960,12,4.0,4.0,4.0,4.0,4.0
HT_137->HT_077,1080,9,4.0,4.0,4.0,4.0,4.0
HT_138->HT_016,240,5,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,360,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,480,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,600,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,720,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,840,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,960,12,1.0,1.0,1.0,1.0,1.0
HT_138->HT_016,1080,8,1.0,1.0,1.0,1.0,1.0
HT_139->HT_046,360,7,2.0,1.7285714285714289,2.0,1.9321428571428574,2.0
HT_139->HT_046,480,6,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,600,5,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,720,5,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,840,5,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,960,5,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,1080,5,2.0,2.0,2.0,1.9321428571428574,2.0
HT_139->HT_046,1200,3,2.0,2.0,2.0,1.9321428571428574,2.0
HT_140->HT_065,600,4,1.0,1.0,1.0,1.0,1.0
HT_140->HT_065,720,3,1.0,1.0,1.0,1.0,1.0
HT_140->HT_065,840,3,1.0,1.0,1.0,1.0,1.0
HT_140->HT_065,960,3,1.0,1.0,1.0,1.0,1.0
HT_140->HT_065,1080,3,1.0,1.0,1.0,1.0,1.0
HT_140->HT_114,360,3,2.0,2.0,2.0,2.0,2.0
HT_140->HT_114,720,4,2.0,2.0,2.0,2.0,2.0
HT_140->HT_114,840,3,2.0,2.0,2.0,2.0,2.0
HT_140->HT_114,960,3,2.0,2.0,2.0,2.0,2.0
HT_140->HT_114,1080,4,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,360,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,480,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,600,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,720,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,840,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,960,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,1080,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_120,1200,3,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,360,5,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,480,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,600,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,720,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,840,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,960,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,1080,6,2.0,2.0,2.0,2.0,2.0
HT_141->HT_189,1200,5,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,360,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,480,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,600,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,720,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,840,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,960,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_034,1080,10,2.0,2.0,2.0,2.0,2.0
HT_142->HT_222,360,8,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,480,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,600,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,720,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,840,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,960,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,1080,10,4.0,4.0,4.0,4.0,4.0
HT_142->HT_222,1200,5,4.0,4.0,4.0,4.0,4.0
HT_143->HT_230,360,4,1.0,1.0,1.0,1.0,1.0
HT_143->HT_230,720,3,1.0,1.0,1.0,1.0,1.0
HT_143->HT_230,840,3,1.0,1.0,1.0,1.0,1.0
HT_143->HT_230,960,4,1.0,1.0,1.0,1.0,1.0
HT_143->HT_230,1080,3,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,360,15,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,480,15,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,600,16,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,720,16,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,840,15,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,960,16,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,1080,15,1.0,1.0,1.0,1.0,1.0
HT_143->HT_271,1200,12,1.0,1.0,1.0,1.0,1.0
HT_144->HT_140,360,3,3.0,3.0,4.0,3.576923076923077,3.25
HT_144->HT_140,480,4,3.0,3.0,4.0,3.576923076923077,3.2
HT_144->HT_140,600,4,3.0,3.25,4.0,3.576923076923077,3.2
HT_144->HT_140,720,3,4.0,4.0,4.0,3.576923076923077,4.0
HT_144->HT_140,840,3,4.0,4.0,4.0,3.576923076923077,4.0
HT_144->HT_140,960,3,4.0,4.0,4.0,3.576923076923077,4.0
HT_144->HT_140,1080,3,4.0,4.0,4.0,3.576923076923077,4.0
HT_145->HT_122,360,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,480,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,600,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,720,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,840,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,960,3,2.0,2.0,2.0,2.0,2.0
HT_145->HT_122,1080,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_123,360,7,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,480,7,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,600,8,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,720,7,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,840,8,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,960,7,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,1080,8,4.0,4.0,4.0,4.0,4.0
HT_146->HT_123,1200,7,4.0,4.0,4.0,4.0,4.0
HT_146->HT_127,360,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,480,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,600,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,720,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,840,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,960,3,2.0,2.0,2.0,2.0,2.0
HT_146->HT_127,1080,3,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,360,13,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,480,14,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,600,15,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,720,14,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,840,15,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,960,14,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,1080,15,2.0,2.0,2.0,2.0,2.0
HT_147->HT_077,1200,11,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,360,4,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,480,4,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,600,3,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,720,3,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,840,3,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,960,3,2.0,2.0,2.0,2.0,2.0
HT_147->HT_186,1080,4,2.0,2.0,2.0,2.0,2.0
HT_148->HT_072,360,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,480,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,600,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,720,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,840,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,960,3,3.0,3.0,3.0,3.0,3.0
HT_148->HT_072,1080,3,3.0,3.0,3.0,3.0,3.0
HT_149->HT_116,360,4,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,480,3,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,600,4,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,720,3,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,840,3,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,960,3,1.0,1.0,1.0,1.0,1.0
HT_149->HT_116,1080,3,1.0,1.0,1.0,1.0,1.0
HT_149->HT_179,360,3,2.0,1.6666666666666667,2.0,1.76,2.0
